NAMA_BARANG,NAMA_BARANG_NO_SPCHAR,JML_BARANG,Predicted_JENIS,Precision_Product,Precision_Service
Ongkos Angkut TBS DIV 3,ONGKOS ANGKUT TBS DIV 3,221100.0,service,-,1.0
TBS PERIODE 03 SD 04 FEBRUARI 2021,TBS PERIODE 03 SD 04 FEBRUARI 2021,222646.7031,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,224040.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,225370.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,225848.0,product,0.9872340425531915,-
PANJAR CRUDE PALM OIL KONTRAK NO 097SJMSKJBCPOV2021,PANJAR CRUDE PALM OIL KONTRAK NO 097 SJMS KJB CPO V 2021,228000.0,product,0.9872340425531915,-
PANJAR CRUDE PALM OIL KONTRAK NO 160SJMSKJBCPOVII2021,PANJAR CRUDE PALM OIL KONTRAK NO 160 SJMS KJB CPO VII 2021,228000.0,product,0.9872340425531915,-
PANJAR CRUDE PALM OIL KONTRAK NO 162SJMSKJBCPOVII2021,PANJAR CRUDE PALM OIL KONTRAK NO 162 SJMS KJB CPO VII 2021,228000.0,product,0.9872340425531915,-
PANJAR CRUDE PALM OIL KONTRAK NO 176SJMSKJBCPOVIII2021,PANJAR CRUDE PALM OIL KONTRAK NO 176 SJMS KJB CPO VIII 2021,228000.0,product,0.9872340425531915,-
PANJAR CRUDE PALM OIL KONTRAK NO 203SJMSKJBCPOIX2021,PANJAR CRUDE PALM OIL KONTRAK NO 203 SJMS KJB CPO IX 2021,228000.0,product,0.9872340425531915,-
PANJAR CRUDE PALM OIL KONTRAK NO 213SJMSKJBCPOIX2021,PANJAR CRUDE PALM OIL KONTRAK NO 213 SJMS KJB CPO IX 2021,228000.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,231630.0,service,-,1.0
PALM KERNEL,PALM KERNEL,232540.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,232770.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 5,ONGKOS ANGKUT TBS DIV 5,233300.0,service,-,1.0
Ongkos Angkut TBS DIV 3,ONGKOS ANGKUT TBS DIV 3,234690.0,service,-,1.0
PALM KERNEL OIL,PALM KERNEL OIL,235750.0,product,0.9872340425531915,-
TBS PERIODE 16 JANUARI 2021,TBS PERIODE 16 JANUARI 2021,236698.7031,product,0.9872340425531915,-
CPO KONTRAK JUAL BELI NOC02MLAIMTXII2021,CPO KONTRAK JUAL BELI NO C02 MLA IMT XII 2021,237500.0,product,0.9872340425531915,-
CPO KONTRAK JUAL BELI NOC03MLAIMTII2021,CPO KONTRAK JUAL BELI NO C03 MLA IMT II 2021,237500.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,238000.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,239000.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 3,ONGKOS ANGKUT TBS DIV 3,239660.0,service,-,1.0
CRUDE PALM OIL KONTRAK NO 236SJMSKJBCPOXII2020,CRUDE PALM OIL KONTRAK NO 236 SJMS KJB CPO XII 2020,240000.0,product,0.9872340425531915,-
CRUDE PALM OIL KOTRAK NO 207SJMSKJBCPOIX2021,CRUDE PALM OIL KOTRAK NO 207 SJMS KJB CPO IX 2021,240000.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,240000.0,product,0.9872340425531915,-
PANJAR PENJUALAN CPO 079CPOSRJTNX2021,PANJAR PENJUALAN CPO 079 CPO SRJ TN X 2021,241710.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,241910.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,243750.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,244200.0,product,0.9872340425531915,-
CPO,CPO,245000.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,245000.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,245430.0,service,-,1.0
JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT  PKS BUMIPALMA KE BULKING RENGAT,JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT  PKS BUMIPALMA KE BULKING RENGAT,245560.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,245920.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,246190.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,246740.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,246740.0,service,-,1.0
Ongkos Angkut TBS DIV 2,ONGKOS ANGKUT TBS DIV 2,247140.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,247880.0,product,0.9872340425531915,-
CPO,CPO,247920.0,service,-,1.0
Palm Kernel Oil,PALM KERNEL OIL,248750.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,248830.0,product,0.9872340425531915,-
CRUDE PALM OIL CPO,CRUDE PALM OIL CPO,248960.0,product,0.9872340425531915,-
TBS PERIODE 10 SD 14 FEBRUARI 2021,TBS PERIODE 10 SD 14 FEBRUARI 2021,248990.4063,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,249050.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,249230.0,product,0.9872340425531915,-
JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT PKS BUMIPALMA KE BULKING RENGAT,JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT PKS BUMIPALMA KE BULKING RENGAT,249250.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,249480.0,product,0.9872340425531915,-
Ongkos angkut CPO,ONGKOS ANGKUT CPO,249520.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,249640.0,product,0.9872340425531915,-
Claim Mutu Premium CPO,CLAIM MUTU PREMIUM CPO,249710.0,service,-,1.0
Ongkos angkut CPO,ONGKOS ANGKUT CPO,249850.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,249960.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,250000.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,250000.0,product,0.9872340425531915,-
PENJUALAN 250000 KG CPO,PENJUALAN 250 000 KG CPO,250000.0,product,0.9872340425531915,-
UANG MUKA CRUDE PALM OIL,UANG MUKA CRUDE PALM OIL,250000.0,product,0.9872340425531915,-
Uang Muka CPO 90 atas SPJB No  037MMALCBUCPOV2021,UANG MUKA CPO 90 ATAS SPJB NO  037 MMAL CBU CPO V 2021,250000.0,product,0.9872340425531915,-
Ongkos angkut CPO,ONGKOS ANGKUT CPO,250150.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,250247.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,250260.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,250410.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,250454.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,250500.0,product,0.9872340425531915,-
CPO,CPO,253380.0,service,-,1.0
Claim Mutu Premium CPO,CLAIM MUTU PREMIUM CPO,256010.0,service,-,1.0
Tuslaag TBS Div 1,TUSLAAG TBS DIV 1,260860.0,service,-,1.0
Claim Mutu Premium CPO,CLAIM MUTU PREMIUM CPO,264500.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,268850.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,269880.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,270880.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,272050.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 2,ONGKOS ANGKUT TBS DIV 2,273750.0,service,-,1.0
Claim Mutu Premium CPO,CLAIM MUTU PREMIUM CPO,276230.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,276300.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,279780.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,282260.0,product,0.9872340425531915,-
CPO ,CPO,285000.0,service,-,1.0
CPO KONTRAK JUAL BELI NOC02MLAIMTIX2021,CPO KONTRAK JUAL BELI NO C02 MLA IMT IX 2021,285000.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,285000.0,product,0.9872340425531915,-
Crude Palm Oil CPO 285000 Kg Kontrak 603CPOSMNIMTXII2021 PO 9100084101,CRUDE PALM OIL CPO 285 000 KG KONTRAK 603 CPO SMN IMT XII 2021 PO 9100084101,285000.0,product,0.9872340425531915,-
PANJAR CRUDE PALM OIL KONTRAK NO 112SJMSKJBCPOVI2021,PANJAR CRUDE PALM OIL KONTRAK NO 112 SJMS KJB CPO VI 2021,285000.0,product,0.9872340425531915,-
PANJAR CRUDE PALM OIL KONTRAK NO 171SJMSKJBCPOVIII2021,PANJAR CRUDE PALM OIL KONTRAK NO 171 SJMS KJB CPO VIII 2021,285000.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,287600.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,290130.0,product,0.9872340425531915,-
TBS PERIODE 07 MARET 2021,TBS PERIODE 07 MARET 2021,290804.6875,product,0.9872340425531915,-
ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSPANGKALAN PANJI  MILL KE BULKING BOOM BARU DO  2450CPO245021C045,ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKS PANGKALAN PANJI  MILL KE BULKING BOOM BARU DO  2450 CPO 2450 21 C045,291170.0,service,-,1.0
ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSMUARA KANDIS MILL KE BULKING BOOM BARU DO  2850CPO285021C051,ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKS MUARA KANDIS MILL KE BULKING BOOM BARU DO  2850 CPO 2850 21 C051,292240.0,service,-,1.0
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 079ANJTNCPOI120 Tanggal 19 Nopember 2020,TAGIHAN ONGKOS ANGKUT CPO BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO KONTRAK 079 ANJ TN CPO I1 20 TANGGAL 19 NOPEMBER 2020,292640.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,292766.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,293260.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 3,ONGKOS ANGKUT TBS DIV 3,293640.0,service,-,1.0
PANJAR PENJUALAN CPO 056CPOSRJTNVIII2021,PANJAR PENJUALAN CPO 056 CPO SRJ TN VIII 2021,294000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 278SRMCPOPKUX2021,PANJAR PENJUALAN CPO 278 SRM CPO PKU X 2021,294000.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,294670.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,295200.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,295370.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,296740.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,296800.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,297030.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,297320.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,297340.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,298148.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,298280.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,298340.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,298920.0,product,0.9872340425531915,-
Tuslaag CPO,TUSLAAG CPO,299070.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,299120.0,product,0.9872340425531915,-
Crude Palm Oil CPO,CRUDE PALM OIL CPO,299140.0,product,0.9872340425531915,-
Crude Palm Oil CPO,CRUDE PALM OIL CPO,299160.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,299410.0,product,0.9872340425531915,-
Crude Palm Oil CPO,CRUDE PALM OIL CPO,299420.0,product,0.9872340425531915,-
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 013ANJTNCPO0321 Tanggal 26 Maret 2021,TAGIHAN ONGKOS ANGKUT CPO BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO KONTRAK 013 ANJ TN CPO 03 21 TANGGAL 26 MARET 2021,299480.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 3,ONGKOS ANGKUT TBS DIV 3,299510.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,299540.0,product,0.9872340425531915,-
Crude Palm Oil CPO,CRUDE PALM OIL CPO,299540.0,product,0.9872340425531915,-
PELUNASAN PALM KERNEL,PELUNASAN PALM KERNEL,299540.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,299620.0,product,0.9872340425531915,-
Biaya Pengangkutan Crude Palm Oil CPO No DO 073DOANJTNCPO0921,BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO DO 073 DO ANJ TN CPO 09 21,299630.0,product,0.9872340425531915,-
Crude Palm Oil CPO,CRUDE PALM OIL CPO,299760.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,299760.0,service,-,1.0
Palm Kernel,PALM KERNEL,299810.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,299830.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,299930.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,299979.0,product,0.9872340425531915,-
CPOCRUDE PALM OIL,CPO CRUDE PALM OIL,300000.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,300000.0,product,0.9872340425531915,-
CRUDE PALM OIL KONTRAK NO 044SJMSKJBCPOIII2021,CRUDE PALM OIL KONTRAK NO 044 SJMS KJB CPO III 2021,300000.0,product,0.9872340425531915,-
CRUDE PALM OIL KONTRAK NO 215SJMSKJBCPOIX2021,CRUDE PALM OIL KONTRAK NO 215 SJMS KJB CPO IX 2021,300000.0,product,0.9872340425531915,-
Crude Palm Oil CPO HS Code  15111000,CRUDE PALM OIL CPO HS CODE  1511 10 00,300000.0,product,0.9872340425531915,-
MINYAK KELAPA SAWIT HS CODE  15111000,MINYAK KELAPA SAWIT HS CODE  1511 10 00,300000.0,product,0.9872340425531915,-
PALM KERNEL  RSPO MB,PALM KERNEL  RSPO MB,300000.0,product,0.9872340425531915,-
PELUNASAN PALM KERNEL,PELUNASAN PALM KERNEL,300000.0,service,-,1.0
PENJUALAN CPO 054CPOKSPSIPV2021,PENJUALAN CPO 054 CPO KSP SIP V 2021,300000.0,product,0.9872340425531915,-
Penjualan Palm Kernel Sesuai NoKontrak  03GLPPKI2021 KPPO  9100071971 Qty  300 Ton,PENJUALAN PALM KERNEL SESUAI NO KONTRAK  03 GLP PK I 2021 KP PO  9100071971 QTY  300 TON,300000.0,product,0.9872340425531915,-
UANG MUKA CPO,UANG MUKA CPO,300000.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,300040.0,service,-,1.0
Biaya Pengangkutan Crude Palm Oil CPO No DO 087DOANJTNCPO1021,BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO DO 087 DO ANJ TN CPO 10 21,300060.0,product,0.9872340425531915,-
Freight Palm Kernel Inti Sawit Dari Ketapang Ke Lampung Via KM Mellinda Sebanyak,FREIGHT PALM KERNEL INTI SAWIT DARI KETAPANG KE LAMPUNG VIA KM MELLINDA SEBANYAK,300060.0,service,-,1.0
Transport CPO Via Sungai	 DO 1454CPO145421T152	 ,TRANSPORT CPO VIA SUNGAI	 DO 1454 CPO 1454 21 T152,300140.0,service,-,1.0
PALM KERNEL,PALM KERNEL,300150.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,300180.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,300680.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,300700.0,service,-,1.0
Transport CPO Via Sungai	 DO 1454CPO145421T256	 ,TRANSPORT CPO VIA SUNGAI	 DO 1454 CPO 1454 21 T256,300750.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,300820.0,product,0.9872340425531915,-
JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT  PKS BUMIPALMA KE BULKING RENGAT,JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT  PKS BUMIPALMA KE BULKING RENGAT,301000.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,301030.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,301030.0,service,-,1.0
Palm Kernel,PALM KERNEL,301080.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,301430.0,service,-,1.0
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 076ANJTNCPO1120 Tanggal 01 Desember 2020,TAGIHAN ONGKOS ANGKUT CPO BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO KONTRAK 076 ANJ TN CPO 11 20 TANGGAL 01 DESEMBER 2020,301460.0,product,0.9872340425531915,-
JASA ANGKUT CPO DARI PABRIK BUMIPALMA LESTARIPERSADA KE BULKING RENGAT,JASA ANGKUT CPO DARI PABRIK BUMIPALMA LESTARIPERSADA KE BULKING RENGAT,301520.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,301860.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,302180.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,302280.0,product,0.9872340425531915,-
CPO ,CPO,302390.0,service,-,1.0
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 057ANJTNCPO0821 Tanggal 03 Agustus 2021,TAGIHAN ONGKOS ANGKUT CPO BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO KONTRAK 057 ANJ TN CPO 08 21 TANGGAL 03 AGUSTUS 2021,302390.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,302460.0,product,0.9872340425531915,-
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 074ANJTNCPO1120 Tanggal 19 Nopember 2020,TAGIHAN ONGKOS ANGKUT CPO BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO KONTRAK 074 ANJ TN CPO 11 20 TANGGAL 19 NOPEMBER 2020,302510.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,302850.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,302920.0,product,0.9872340425531915,-
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 058ANJTNCPO0821 Tanggal 05 Agustus 2021,TAGIHAN ONGKOS ANGKUT CPO BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO KONTRAK 058 ANJ TN CPO 08 21 TANGGAL 05 AGUSTUS 2021,303250.0,product,0.9872340425531915,-
CPO ,CPO,303370.0,service,-,1.0
Crude Palm Oil,CRUDE PALM OIL,303740.0,product,0.9872340425531915,-
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 088ANJTNCPO1220 Tanggal 04 Januari 2021,TAGIHAN ONGKOS ANGKUT CPO BIAYA PENGANGKUTAN CRUDE PALM OIL CPO NO KONTRAK 088 ANJ TN CPO 12 20 TANGGAL 04 JANUARI 2021,303810.0,product,0.9872340425531915,-
FFA Premium 2350CPO225021C044,FFA PREMIUM 2350 CPO 2250 21 C044,304100.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,304210.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,304330.0,product,0.9872340425531915,-
ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSPANGKALAN PANJI  MILL KE BULKING BOOM BARU DO  2450CPO245021C002,ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKS PANGKALAN PANJI  MILL KE BULKING BOOM BARU DO  2450 CPO 2450 21 C002,304330.0,service,-,1.0
